id,property_type_2020,price_2020,number_of_reviews_ltm_2020,reviews_per_month_2020,room_type_2022,price_2022,latitude,longitude,minimum_nights,reviews_per_month_2022
12046871.0,Entire apartment,$99.00,0.0,0.06,Entire home/apt,99,51.41718,-0.20256,4,0.04
12048173.0,Entire apartment,$61.00,0.0,,Entire home/apt,59,51.45306,-0.16818,3,
12048477.0,Entire apartment,$150.00,0.0,0.1,Entire home/apt,150,51.5386,-0.09944,2,0.07
12049828.0,Entire apartment,$70.00,0.0,0.06,Entire home/apt,70,51.55255,-0.11432,2,0.04
12050014.0,Private room in apartment,$35.00,0.0,0.07,Private room,35,51.53396,-0.13348,1,0.05
12050105.0,Entire apartment,$98.00,25.0,2.71,Entire home/apt,231,51.53229,-0.06503,2,2.11
12050377.0,Entire apartment,$155.00,0.0,0.04,Entire home/apt,155,51.54611,-0.19423,3,0.02
12051745.0,Private room in apartment,$28.00,0.0,0.02,Private room,28,51.53914,-0.07774,1,0.01
12051970.0,Entire apartment,$111.00,0.0,0.06,Entire home/apt,111,51.5132,-0.27842,1,0.04
12052198.0,Entire apartment,$430.00,1.0,0.29,Entire home/apt,450,51.52169,-0.16012,4,0.21
12052613.0,Entire apartment,$300.00,0.0,,Entire home/apt,300,51.51409,-0.1498,1,
12054975.0,Entire apartment,$118.00,0.0,0.02,Entire home/apt,118,51.52115,-0.11811,5,0.02
12057757.0,Private room in townhouse,$40.00,0.0,0.9,Private room,40,51.54361,-0.20259,1,0.66
12059158.0,Entire apartment,$75.00,0.0,0.21,Entire home/apt,75,51.45272,-0.33018,1,0.15
12059695.0,Private room in house,$50.00,1.0,0.13,Private room,42,51.48058,-0.18024,4,0.09
12067006.0,Entire apartment,$80.00,7.0,0.41,Entire home/apt,80,51.54858,-0.22453,5,0.32
12068254.0,Private room in house,$41.00,0.0,0.02,Private room,41,51.48178,0.14223,1,0.01
12069718.0,Private room in house,$35.00,0.0,0.04,Private room,35,51.56575,-0.11019,2,0.03
12076769.0,Private room in house,$33.00,29.0,3.96,Private room,33,51.51059,0.03253,1,3.23
12077371.0,Entire apartment,$75.00,15.0,1.84,Entire home/apt,72,51.49543,-0.08289,2,1.49
12077432.0,Private room in house,$23.00,5.0,0.75,Private room,23,51.51115,0.03387,1,0.55
12078745.0,Private room in house,$40.00,8.0,0.97,Private room,59,51.51773,-0.28916,3,0.78
12078903.0,Entire apartment,$158.00,0.0,,Entire home/apt,158,51.56643,-0.10959,1,
12079539.0,Entire house,$100.00,0.0,,Entire home/apt,100,51.55344,-0.0469,4,
12079851.0,Private room in house,$39.00,0.0,,Private room,39,51.46587,-0.06703,1,
12081344.0,Private room in house,$45.00,12.0,2.31,Private room,40,51.4136,-0.20667,2,1.71
12081488.0,Private room in apartment,$59.00,0.0,,Private room,59,51.4727,-0.18639,5,
12083135.0,Entire apartment,$89.00,0.0,0.17,Entire home/apt,89,51.52194,-0.15856,2,0.12
12083691.0,Private room in apartment,$47.00,0.0,0.02,Private room,47,51.49331,0.07114,1,0.01
12088274.0,Private room in apartment,$50.00,0.0,0.04,Private room,50,51.51548,-0.06862,2,0.02
12091420.0,Entire apartment,$80.00,0.0,0.04,Entire home/apt,80,51.48785,-0.02097,2,0.03
12097155.0,Private room in apartment,$31.00,0.0,,Private room,31,51.53022,-0.0261,1,
12097515.0,Entire apartment,$120.00,8.0,0.58,Entire home/apt,130,51.49728,-0.21302,3,0.56
12097626.0,Entire apartment,$106.14,0.0,0.15,Entire home/apt,160,51.52784,-0.0823,2,0.15
12100616.0,Private room in bed and breakfast,$41.00,3.0,0.68,Private room,61,51.49034,-0.19328,5,0.63
12101028.0,Private room in bed and breakfast,$45.00,1.0,0.79,Private room,56,51.49221,-0.19266,6,0.66
12101031.0,Private room in apartment,$100.00,0.0,,Private room,100,51.51258,-0.17786,1,
12101284.0,Private room in bed and breakfast,$85.00,3.0,0.75,Private room,83,51.49139,-0.19222,5,0.58
12101348.0,Entire apartment,$45.00,0.0,,Entire home/apt,45,51.54087,-0.25033,1,
12101525.0,Private room in house,$76.43,2.0,0.67,Private room,79,51.49102,-0.19334,5,0.53
12102655.0,Entire apartment,$195.00,5.0,1.53,Entire home/apt,406,51.49874,-0.16955,3,1.23
12103148.0,Entire apartment,$50.00,0.0,0.06,Entire home/apt,50,51.55845,-0.14513,1,0.04
12103181.0,Private room in apartment,$64.00,14.0,2.24,Private room,67,51.54913,-0.16157,3,1.88
12103649.0,Private room in condominium,$43.00,0.0,2.72,Private room,43,51.53828,-0.06816,1,1.99
12103888.0,Private room in loft,$40.00,0.0,,Private room,40,51.51236,-0.04355,3,
12104129.0,Entire house,$299.00,0.0,,Entire home/apt,299,51.60585,-0.18199,7,
12104871.0,Entire apartment,$137.14,0.0,0.39,Entire home/apt,137,51.53925,-0.0685,3,0.28
12105029.0,Private room in house,$55.00,9.0,0.6,Private room,60,51.40714,-0.29386,2,0.59
12105874.0,Private room in apartment,$33.00,0.0,,Private room,33,51.5494,-0.15036,10,
12106113.0,Entire apartment,$129.00,13.0,1.72,Entire home/apt,143,51.55161,-0.20832,1,1.3
12110106.0,Entire apartment,$100.00,5.0,1.48,Entire home/apt,100,51.46047,-0.13579,1,1.09
12110493.0,Entire apartment,$75.00,0.0,,Entire home/apt,75,51.57201,-0.11326,2,
12111712.0,Entire house,$140.00,0.0,0.02,Entire home/apt,140,51.57023,0.02333,10,0.01
12112634.0,Entire condominium,$90.00,0.0,0.81,Entire home/apt,98,51.49429,-0.18804,5,0.59
12120828.0,Private room in townhouse,$55.00,0.0,0.19,Private room,55,51.48032,-0.34844,2,0.09
12121057.0,Entire apartment,$214.00,0.0,,Entire home/apt,200,51.52164,-0.07445,1,
12123136.0,Entire condominium,$67.00,15.0,0.94,Entire home/apt,75,51.45707,0.0115,5,0.89
12123658.0,Entire apartment,$150.00,0.0,0.02,Entire home/apt,150,51.49072,0.07054,3,0.01
12125692.0,Entire apartment,$85.00,1.0,1.05,Entire home/apt,134,51.49099,-0.14493,12,0.8
12125713.0,Private room in apartment,$32.00,0.0,,Private room,32,51.5273,0.00385,4,
12125819.0,Private room in apartment,$656.00,0.0,,Private room,656,51.53685,-0.25025,90,
12125971.0,Entire apartment,$65.00,0.0,,Entire home/apt,65,51.47623,-0.02812,2,
12126421.0,Entire apartment,$80.00,0.0,0.06,Entire home/apt,80,51.52434,-0.19284,2,0.04
12128846.0,Entire house,$191.00,0.0,,Entire home/apt,400,51.47056,0.02053,7,0.15
12130456.0,Entire apartment,$87.00,0.0,0.16,Entire home/apt,108,51.53516,-0.03308,4,0.11
12132654.0,Private room in house,$34.00,0.0,,Private room,34,51.55395,-0.12001,3,
12133710.0,Private room in apartment,$100.00,9.0,2.22,Private room,100,51.49202,-0.16647,2,1.61
12134125.0,Entire apartment,$100.00,0.0,,Entire home/apt,100,51.54706,-0.05868,1,
12140520.0,Private room in apartment,$38.00,29.0,4.28,Private room,52,51.5263,-0.08812,2,3.35
12141364.0,Entire apartment,$144.00,0.0,0.08,Entire home/apt,144,51.51419,-0.14895,30,0.06
12141852.0,Private room in house,$45.00,0.0,0.08,Private room,45,51.52186,-0.03182,2,0.06
12142193.0,Private room in apartment,$39.00,10.0,1.27,Private room,8,51.49921,-0.26399,3,0.93
12142475.0,Entire apartment,$100.00,0.0,0.02,Entire home/apt,100,51.53083,-0.09182,2,0.01
12144478.0,Entire apartment,$70.00,0.0,,Entire home/apt,70,51.3903,-0.29945,1,
12144639.0,Entire house,$135.00,0.0,0.7,Entire home/apt,135,51.47188,-0.19199,10,0.52
12145506.0,Private room in apartment,$65.00,0.0,,Private room,65,51.48581,0.00145,1,0.19
12146097.0,Entire apartment,$300.00,0.0,,Entire home/apt,300,51.51362,-0.01539,2,
12146437.0,Entire apartment,$100.00,0.0,1.6,Entire home/apt,100,51.54141,-0.13472,2,1.16
12148236.0,Entire apartment,$215.00,0.0,0.54,Entire home/apt,215,51.52178,-0.14492,4,0.39
12149405.0,Private room in house,$60.00,0.0,0.02,Private room,60,51.49068,-0.07971,1,0.01
12151294.0,Entire apartment,$111.00,6.0,0.89,Entire home/apt,126,51.51765,-0.19561,4,0.76
12151836.0,Entire apartment,$200.00,0.0,0.1,Entire home/apt,200,51.52258,-0.07786,1,0.03
12154511.0,Shared room in house,$30.00,28.0,0.87,Shared room,30,51.43004,0.11485,1,0.95
12156313.0,Private room in apartment,$25.00,4.0,0.22,Private room,29,51.51321,-0.2332,14,0.2
12161136.0,Private room in bed and breakfast,$165.00,0.0,,Private room,165,51.51339,-0.30307,2,
12163035.0,Entire townhouse,$120.00,0.0,0.12,Entire home/apt,120,51.57231,0.00533,5,0.08
12163173.0,Entire apartment,$119.00,0.0,0.15,Entire home/apt,154,51.48778,-0.19594,7,0.13
12164081.0,Entire apartment,$255.00,3.0,0.67,Entire home/apt,260,51.49248,-0.18753,14,0.48
12164637.0,Entire apartment,$156.00,0.0,0.62,Entire home/apt,150,51.48149,-0.18125,4,0.46
12166968.0,Private room in apartment,$25.00,0.0,0.06,Private room,25,51.52006,-0.19091,5,0.04
12167479.0,Entire apartment,$97.00,0.0,0.08,Entire home/apt,97,51.46799,-0.16912,7,0.05
12169346.0,Entire apartment,$75.00,6.0,0.91,Private room,75,51.443,-0.09358,2,0.66
12170163.0,Private room in house,$15.00,0.0,,Private room,15,51.55028,-0.03465,1,
12172768.0,Entire apartment,$99.00,0.0,0.09,Entire home/apt,99,51.54365,0.00448,2,0.07
12172914.0,Private room in apartment,$23.00,1.0,1.34,Private room,23,51.52789,-0.04789,3,1.02
12175747.0,Private room in apartment,$50.00,5.0,0.65,Private room,55,51.45223,-0.15144,1,0.34
12178206.0,Entire apartment,$104.00,0.0,0.02,Entire home/apt,104,51.55647,-0.10296,7,0.01
12178649.0,Private room in house,$80.00,10.0,1.37,Private room,80,51.59221,-0.1408,1,1.01
12179636.0,Entire apartment,$65.00,0.0,0.08,Entire home/apt,65,51.48815,-0.11386,2,0.06
12181870.0,Entire apartment,$93.00,0.0,,Entire home/apt,93,51.49958,-0.22887,3,
12182301.0,Private room in apartment,$40.00,0.0,0.09,Private room,32,51.55012,-0.20848,1,0.08
12185174.0,Private room in apartment,$20.00,0.0,,Private room,20,51.49068,-0.04543,1,
12185226.0,Private room in apartment,$35.00,0.0,0.08,Private room,35,51.46162,-0.03248,1,0.06
12185845.0,Private room in house,$25.00,0.0,0.04,Private room,25,51.55769,-0.07535,7,0.03
12193157.0,Entire townhouse,$59.00,0.0,0.04,Entire home/apt,59,51.58234,-0.03982,5,0.03
12193549.0,Private room in apartment,$40.00,4.0,1.06,Private room,40,51.46689,-0.13238,1,0.78
12195967.0,Entire house,$250.00,1.0,0.36,Entire home/apt,250,51.44586,-0.30039,7,0.31
12196194.0,Private room in house,$29.00,0.0,,Private room,29,51.55291,-0.23293,1,
12196643.0,Private room in apartment,$35.00,0.0,,Private room,35,51.52373,-0.19163,3,
12197842.0,Private room in apartment,$41.00,0.0,0.28,Private room,41,51.54486,-0.06747,1,0.21
12198477.0,Private room in loft,$49.00,41.0,6.18,Private room,61,51.49967,-0.3071,1,4.96
12199715.0,Private room in apartment,$50.00,0.0,0.08,Private room,50,51.49548,-0.19566,2,0.06
12200264.0,Entire apartment,$89.00,0.0,0.36,Entire home/apt,89,51.50775,-0.05483,2,0.26
12200388.0,Private room in house,$46.00,15.0,1.54,Private room,46,51.56509,-0.13267,3,1.13
12200478.0,Private room in house,$36.00,0.0,0.32,Private room,36,51.56676,-0.08226,3,0.24
12201222.0,Private room in house,$35.00,5.0,1.31,Private room,36,51.42448,-0.11683,1,1.11
12201334.0,Entire apartment,$99.00,3.0,1.08,Entire home/apt,108,51.52208,-0.14105,6,0.88
12202390.0,Private room in apartment,$40.00,0.0,,Private room,40,51.49209,-0.03868,1,
12204993.0,Private room in condominium,$22.00,23.0,0.84,Private room,22,51.42299,-0.04664,1,0.91
12205706.0,Private room in townhouse,$25.00,0.0,,Private room,25,51.5494,-0.14284,1,
12209286.0,Private room in apartment,$39.00,0.0,,Private room,39,51.44984,-0.11965,1,
12213953.0,Private room in apartment,$25.00,0.0,0.04,Private room,25,51.58329,-0.05762,1,0.03
12214755.0,Private room in apartment,$41.00,0.0,0.54,Private room,41,51.52172,-0.32234,7,0.39
12215352.0,Entire apartment,$80.00,0.0,0.19,Entire home/apt,80,51.52521,-0.06892,2,0.14
12215622.0,Entire house,$200.00,0.0,0.02,Entire home/apt,200,51.54023,-0.2091,14,0.01
12217987.0,Private room in apartment,$35.00,0.0,0.15,Private room,35,51.51359,-0.0633,7,0.11
12218310.0,Entire apartment,$500.00,1.0,0.46,Entire home/apt,500,51.52696,-0.1268,5,0.35
12220632.0,Entire house,$809.00,0.0,0.04,Entire home/apt,896,51.53888,-0.21838,1,0.02
12220907.0,Private room in house,$35.00,0.0,0.04,Private room,35,51.51074,0.04351,2,0.03
12222631.0,Private room in house,$85.00,0.0,,Private room,85,51.51507,-0.19806,1,
12225196.0,Entire apartment,$150.00,0.0,,Entire home/apt,150,51.50364,-0.07535,2,
12226110.0,Private room in apartment,$66.00,6.0,1.19,Private room,85,51.47761,-0.17462,4,0.89
12229852.0,Entire apartment,$95.00,1.0,0.32,Entire home/apt,95,51.51695,-0.19089,7,0.24
12230359.0,Entire townhouse,$74.00,0.0,0.08,Entire home/apt,74,51.42121,-0.1321,3,0.06
12230551.0,Private room in apartment,$100.00,0.0,,Private room,100,51.51667,-0.07798,1,
12230795.0,Private room in apartment,$62.00,0.0,0.04,Private room,62,51.50761,0.07297,1,0.03
12237481.0,Private room in apartment,$45.00,0.0,,Private room,45,51.52607,-0.17882,5,
12238189.0,Private room in house,$87.00,4.0,1.69,Entire home/apt,207,51.48441,0.0035,2,1.27
12238896.0,Private room in bed and breakfast,$120.00,0.0,,Private room,135,51.51363,-0.30348,2,
12239140.0,Private room in bed and breakfast,$140.00,0.0,0.03,Private room,155,51.51513,-0.30283,2,0.02
12239217.0,Entire apartment,$127.00,2.0,1.45,Entire home/apt,165,51.49725,-0.16961,14,1.2
12239302.0,Private room in bed and breakfast,$79.00,0.0,,Private room,79,51.51408,-0.30422,2,
12239362.0,Private room in bed and breakfast,$70.00,0.0,,Private room,75,51.51375,-0.30395,2,
12239433.0,Private room in bed and breakfast,$175.00,0.0,,Private room,176,51.51481,-0.30399,2,
12239676.0,Entire apartment,$131.00,0.0,0.12,Entire home/apt,131,51.53061,-0.09637,7,0.08
12240175.0,Private room in apartment,$100.00,0.0,,Private room,100,51.57175,-0.10539,1,
12241605.0,Entire house,$74.00,2.0,0.77,Entire home/apt,83,51.51301,-0.17756,7,0.56
12241747.0,Entire apartment,$120.00,0.0,0.57,Entire home/apt,120,51.47994,-0.01985,2,0.42
12245901.0,Entire apartment,$55.00,0.0,,Entire home/apt,55,51.41704,-0.21739,3,
12250201.0,Entire house,$199.00,0.0,,Entire home/apt,199,51.40764,-0.30714,7,
12250799.0,Entire apartment,$55.00,0.0,0.02,Entire home/apt,55,51.51996,-0.01764,3,0.01
12252097.0,Private room in house,$49.00,5.0,1.15,Private room,55,51.49589,-0.01339,28,0.91
12252465.0,Private room in house,$49.00,7.0,1.89,Private room,55,51.49589,-0.01339,28,1.41
12258144.0,Private room in apartment,$40.00,1.0,0.21,Private room,40,51.60422,-0.41105,2,0.16
12258254.0,Entire apartment,$81.00,0.0,0.89,Entire home/apt,81,51.47134,0.04305,1,0.65
12259268.0,Entire apartment,$48.00,5.0,0.85,Entire home/apt,61,51.39764,-0.20155,1,0.63
12261958.0,Entire apartment,$120.00,0.0,0.04,Entire home/apt,120,51.53269,-0.11241,2,0.03
12262703.0,Entire house,$120.00,0.0,0.02,Entire home/apt,120,51.53398,-0.21983,3,0.01
12262814.0,Entire apartment,$175.00,7.0,0.56,Entire home/apt,193,51.49447,-0.15686,5,0.42
12263797.0,Entire guest suite,$58.00,6.0,0.69,Entire home/apt,67,51.41842,-0.04713,21,0.6
12265149.0,Entire apartment,$140.00,0.0,0.32,Entire home/apt,140,51.41816,-0.1964,2,0.23
12269043.0,Entire apartment,$150.00,19.0,2.73,Entire home/apt,221,51.49896,-0.13628,3,2.1
12270590.0,Private room in house,$41.00,0.0,,Private room,41,51.56132,-0.06558,1,
12270658.0,Private room in apartment,$38.00,0.0,0.02,Private room,38,51.53165,-0.08049,2,0.01
12271330.0,Private room in house,$28.00,0.0,0.02,Private room,28,51.55279,-0.04397,3,0.01
12271671.0,Entire apartment,$129.00,1.0,1.65,Entire home/apt,95,51.49164,-0.14105,2,1.47
12272416.0,Entire apartment,$214.00,2.0,1.19,Entire home/apt,214,51.51384,-0.13658,3,1.04
12273441.0,Private room in apartment,$65.00,19.0,3.84,Private room,65,51.51726,-0.12329,1,2.81
12277224.0,Entire house,$140.00,0.0,0.15,Entire home/apt,140,51.47864,-0.33495,90,0.11
12278019.0,Entire house,$272.00,0.0,0.02,Entire home/apt,272,51.43394,-0.30779,5,0.01
12279193.0,Entire apartment,$114.00,2.0,0.27,Entire home/apt,66,51.59232,-0.2478,3,0.34
12280413.0,Entire apartment,$89.00,5.0,1.51,Entire home/apt,96,51.49115,-0.13952,1,1.19
12282730.0,Entire apartment,$110.00,0.0,0.13,Entire home/apt,110,51.55181,-0.09183,2,0.1
12282742.0,Entire apartment,$198.00,0.0,0.47,Entire home/apt,200,51.48535,-0.1876,3,0.33
12285921.0,Entire apartment,$100.00,0.0,,Entire home/apt,100,51.45543,-0.00266,3,
12288022.0,Entire apartment,$89.00,17.0,2.71,Entire home/apt,106,51.51424,-0.179,2,2.07
12288153.0,Private room in apartment,$40.00,0.0,0.06,Private room,40,51.47107,-0.01669,1,0.03
12288226.0,Private room in townhouse,$32.00,0.0,3.74,Private room,32,51.44496,-0.15988,1,2.73
12288337.0,Private room in apartment,$28.00,0.0,,Private room,28,51.43714,-0.12624,1,
12291682.0,Private room in apartment,$57.00,2.0,0.63,Private room,200,51.49053,-0.20702,5,0.46
12293509.0,Private room in apartment,$51.00,0.0,0.36,Entire home/apt,86,51.55915,-0.13777,1,0.26
12297297.0,Private room in house,$55.00,0.0,,Private room,60,51.4694,0.06883,2,
12298496.0,Entire house,$149.00,0.0,,Entire home/apt,149,51.55879,-0.17755,1,
12300044.0,Entire cottage,$130.00,2.0,0.32,Entire home/apt,110,51.43963,-0.15646,2,0.36
12301456.0,Private room in apartment,$89.00,19.0,2.97,Private room,89,51.51748,-0.12538,1,2.26
12302679.0,Private room in house,$43.57,24.0,3.18,Private room,65,51.51733,-0.12377,1,2.52
12303582.0,Private room in house,$42.00,23.0,2.23,Private room,60,51.5176,-0.12584,1,1.68
12303913.0,Private room in apartment,$39.00,33.0,4.43,Private room,49,51.51926,-0.12445,1,3.42
12304191.0,Entire house,$120.00,0.0,0.06,Entire home/apt,120,51.41689,-0.21288,1,0.04
12306254.0,Private room in apartment,$35.00,0.0,0.36,Private room,35,51.54413,-0.04536,3,0.26
12307203.0,Private room in apartment,$39.00,17.0,3.98,Private room,39,51.54298,-0.09298,2,2.91
12307754.0,Private room in house,$613.00,0.0,,Private room,613,51.51436,-0.04678,1,
12311578.0,Private room in house,$55.00,21.0,3.27,Private room,55,51.48404,-0.18693,3,2.61
12312571.0,Private room in townhouse,$66.00,7.0,1.29,Private room,71,51.47358,-0.21189,1,1.19
12313396.0,Private room in house,$40.00,0.0,,Private room,40,51.40365,-0.10342,1,
12314277.0,Entire house,$95.00,0.0,,Entire home/apt,95,51.45368,-0.05897,1,
12315366.0,Private room in apartment,$35.00,0.0,,Private room,35,51.60684,-0.20856,1,
12316240.0,Private room in townhouse,$50.00,0.0,0.21,Private room,50,51.47632,-0.063,1,0.15
12316321.0,Private room in house,$52.00,10.0,1.73,Private room,52,51.41503,-0.19758,1,1.41
12317409.0,Private room in apartment,$50.00,0.0,,Private room,50,51.54363,-0.11947,1,
12317916.0,Private room in apartment,$36.00,0.0,0.04,Private room,36,51.5439,-0.19992,1,0.03
12318863.0,Private room in house,$25.00,0.0,,Private room,25,51.51887,0.00877,1,
12319244.0,Private room in apartment,$45.00,0.0,0.04,Private room,45,51.57193,-0.09062,1,0.03
12319451.0,Private room in apartment,$33.00,1.0,0.17,Private room,33,51.48583,-0.10061,2,0.13
12321828.0,Entire apartment,$100.00,3.0,0.55,Entire home/apt,100,51.55957,-0.08765,3,0.4
12322928.0,Entire apartment,$73.00,0.0,0.12,Entire home/apt,73,51.55041,-0.074,4,0.08
12323069.0,Private room in house,$35.00,0.0,0.08,Private room,35,51.52992,-0.07529,1,0.06
12323196.0,Entire apartment,$66.00,0.0,0.08,Entire home/apt,66,51.43677,-0.10304,4,0.06
12323550.0,Entire house,$393.00,8.0,0.72,Entire home/apt,429,51.53332,-0.22329,2,0.74
12323805.0,Private room in townhouse,$31.00,4.0,1.51,Private room,32,51.45968,-0.10015,4,1.24
12324271.0,Entire apartment,$75.00,0.0,,Entire home/apt,75,51.45542,-0.19713,5,
12324351.0,Entire apartment,$300.00,0.0,,Entire home/apt,300,51.4919,-0.16075,1,
12325705.0,Private room in apartment,$26.00,0.0,0.15,Private room,19,51.49635,0.08104,365,0.14
12329113.0,Private room in apartment,$48.00,4.0,1.36,Private room,48,51.52854,-0.18638,3,1.0
12329149.0,Private room in apartment,$59.00,7.0,1.44,Private room,59,51.52797,-0.18874,3,1.05
12329540.0,Private room in apartment,$25.00,0.0,,Private room,25,51.49709,-0.01189,1,
12330254.0,Private room in apartment,$63.00,16.0,2.39,Private room,89,51.5188,-0.12388,1,1.82
12330363.0,Private room in apartment,$64.00,16.0,2.98,Private room,89,51.51717,-0.12535,1,2.41
12330544.0,Entire apartment,$64.00,26.0,2.75,Private room,89,51.51934,-0.12424,1,2.2
12330808.0,Private room in apartment,$30.00,0.0,0.02,Private room,30,51.58821,-0.16474,3,0.02
12330810.0,Private room in house,$40.00,9.0,1.56,Private room,40,51.47498,-0.11255,1,1.15
12332144.0,Entire apartment,$80.00,0.0,,Entire home/apt,80,51.51947,-0.06746,3,
12332217.0,Entire cottage,$250.00,1.0,0.16,Entire home/apt,200,51.44774,-0.32257,10,0.13
12332333.0,Private room in house,$100.00,0.0,0.04,Private room,100,51.54663,-0.11453,1,0.02
12332752.0,Entire apartment,$85.00,0.0,0.08,Entire home/apt,85,51.51353,-0.05534,4,0.06
12336298.0,Private room in bed and breakfast,$60.00,0.0,,Private room,60,51.42048,-0.17744,5,
12336905.0,Entire apartment,$80.00,0.0,0.04,Entire home/apt,80,51.50977,-0.06734,5,0.03
12337310.0,Private room in condominium,$60.00,0.0,1.54,Private room,60,51.45815,-0.11912,2,1.14
12337792.0,Entire apartment,$175.00,10.0,0.76,Entire home/apt,250,51.52876,-0.11225,3,0.66
12337940.0,Private room in apartment,$35.00,3.0,0.36,Private room,35,51.54747,-0.1295,3,0.11
12338526.0,Private room,$25.00,0.0,,Private room,25,51.58576,-0.06346,26,
12339780.0,Private room in house,$40.00,0.0,0.06,Private room,65,51.61375,-0.09028,2,0.04
12339870.0,Entire apartment,$193.00,0.0,0.43,Entire home/apt,193,51.54758,-0.00768,2,0.32
12340151.0,Private room in house,$30.00,0.0,0.29,Private room,50,51.61188,-0.08855,2,0.21
12340497.0,Private room in house,$35.00,10.0,0.95,Private room,35,51.58852,-0.21367,1,0.33
12340724.0,Entire apartment,$41.00,0.0,,Entire home/apt,41,51.41765,-0.0561,1,
12341282.0,Private room in apartment,$70.00,23.0,3.86,Private room,80,51.49375,-0.13125,2,2.98
12342499.0,Entire apartment,$131.00,4.0,0.59,Entire home/apt,131,51.42733,-0.3372,3,0.57
12342503.0,Entire apartment,$130.00,3.0,0.68,Entire home/apt,130,51.42733,-0.3372,3,0.64
12349872.0,Entire house,$95.00,10.0,1.92,Entire home/apt,123,51.49159,-0.09446,7,1.32
12351637.0,Entire apartment,$58.00,0.0,0.28,Entire home/apt,100,51.46246,-0.07351,4,0.21
12351993.0,Private room in apartment,$55.00,0.0,0.03,Private room,55,51.49462,-0.09941,5,0.02
12353298.0,Entire apartment,$195.00,0.0,,Entire home/apt,195,51.53952,-0.05686,1,
12353550.0,Private room in house,$40.00,0.0,,Private room,40,51.39535,-0.19372,1,
12355073.0,Entire apartment,$170.00,0.0,0.43,Entire home/apt,200,51.49896,-0.01765,3,0.39
12355942.0,Private room in apartment,$70.00,0.0,,Private room,70,51.54409,-0.1091,3,
12358304.0,Private room in apartment,$35.00,0.0,0.08,Private room,35,51.4516,-0.11816,3,0.06
12358732.0,Entire apartment,$62.00,6.0,1.1,Entire home/apt,81,51.54148,-0.20884,5,1.09
12360465.0,Private room in house,$175.00,0.0,0.02,Private room,175,51.48283,-0.00274,1,0.01
12360566.0,Private room in apartment,$56.00,0.0,1.51,Private room,56,51.46,-0.11012,2,1.09
12364001.0,Entire apartment,$393.00,4.0,1.16,Entire home/apt,400,51.493458,-0.186627,3,0.97
12370738.0,Private room in house,$85.00,0.0,0.15,Private room,85,51.45092,-0.16135,1,0.11
12374035.0,Room in boutique hotel,$88.00,0.0,0.04,Private room,88,51.51816,-0.29019,2,0.03
12381919.0,Private room in apartment,$57.00,41.0,5.22,Private room,57,51.50661,-0.1023,1,3.82
12386580.0,Entire apartment,$85.00,0.0,0.13,Entire home/apt,85,51.48137,-0.08936,7,0.1
12391395.0,Entire apartment,$125.00,0.0,0.38,Entire home/apt,125,51.51465,-0.1773,3,0.28
12391524.0,Private room in apartment,$49.00,0.0,0.14,Private room,49,51.49778,-0.21475,1,0.1
12392695.0,Private room in apartment,$35.00,0.0,,Private room,35,51.56445,-0.09866,2,
12392709.0,Private room in apartment,$52.00,3.0,0.34,Private room,52,51.52154,-0.15731,2,0.28
12394542.0,Private room in apartment,$41.00,30.0,4.69,Private room,36,51.46053,-0.11463,1,3.82
12394812.0,Entire apartment,$78.00,13.0,1.25,Entire home/apt,165,51.51505,-0.13571,1,1.01
12394843.0,Entire apartment,$43.00,1.0,0.09,Entire home/apt,57,51.52456,-0.14197,60,0.08
12398777.0,Private room in house,$62.00,9.0,1.26,Private room,70,51.47574,-0.28357,1,1.02
12399091.0,Shared room in house,$35.00,0.0,0.02,Shared room,35,51.36369,-0.18612,1,0.01
12399394.0,Private room in apartment,$30.00,8.0,0.79,Private room,40,51.49592,-0.11609,7,0.62
12400299.0,Entire apartment,$70.00,1.0,0.18,Entire home/apt,70,51.57854,-0.10956,5,0.14
12400792.0,Private room in house,$55.00,6.0,3.0,Private room,55,51.49589,-0.01339,28,2.24
12401240.0,Private room in house,$55.00,11.0,1.87,Private room,55,51.49582,-0.01255,28,1.41
12403240.0,Entire apartment,$54.00,0.0,0.02,Entire home/apt,54,51.51803,-0.05705,5,0.01
12406425.0,Entire apartment,$88.00,1.0,1.22,Entire home/apt,88,51.51983,-0.19761,3,0.73
12406831.0,Entire house,$400.00,0.0,,Entire home/apt,475,51.47249,-0.24629,21,
12407832.0,Private room in apartment,$20.00,0.0,,Private room,20,51.51162,0.013,5,
12417402.0,Entire apartment,$75.00,0.0,0.41,Entire home/apt,75,51.52919,-0.17741,1,0.3
12417651.0,Private room in house,$29.00,0.0,0.13,Private room,29,51.40069,-0.0019,2,0.1
12420415.0,Entire apartment,$75.00,0.0,0.1,Entire home/apt,75,51.56355,0.0651,1,0.09
12420813.0,Entire apartment,$120.00,0.0,0.2,Entire home/apt,120,51.59124,-0.1622,2,0.15
12420925.0,Room in bed and breakfast,$109.00,1.0,0.06,Hotel room,119,51.51022,-0.19724,1,0.04
12421153.0,Private room in house,$29.00,2.0,0.11,Private room,29,51.57587,-0.08202,2,0.08
12421194.0,Entire apartment,$98.00,0.0,0.02,Entire home/apt,98,51.50758,-0.12617,1,0.01
12423140.0,Entire apartment,$120.00,0.0,,Entire home/apt,120,51.49667,-0.10248,1,
